itemid,hudoc_url,judgementdate,chrono_date,judgment_year,split,test_view,test_challenging_view,respondent_state,country_alpha2,hudoc_decision_body,court_formation,is_grand_chamber,case_importance,has_separate_opinion,represented,num_applicants,num_violations_found,has_mixed_outcome,violated_articles,violated_articles_count,violation_type,app_sex_male_ratio,app_sex_female_ratio,app_sex_unknown_ratio,app_age_child_ratio,app_age_adolescent_ratio,app_age_adult_ratio,app_age_elderly_ratio,app_age_unknown_ratio,app_birth_year_median,app_unique_nationality_count,app_multi_nationality_flag,perapp_unique_beneficiary_category_count,perapp_has_joint_beneficiary_category_flag,rl_violation_type_procedural_ratio,rl_violation_type_both_ratio,rl_violation_duration_months,rl_violation_duration_months_missing_ratio,gdp_per_capita_current_usd,gdp_constant_2015_usd,gdp_per_capita_log1p,gdp_constant_2015_log1p,y_amount_eur,y_binary
001-57710,https://hudoc.echr.coe.int/eng?i=001-57710,12/12/1991 00:00:00,1991-12-12,1991,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,22323.1312493,247532688033.0,10.0134234912,26.2348084831,0.0,0
001-57750,https://hudoc.echr.coe.int/eng?i=001-57750,26/02/1992 00:00:00,1992-02-26,1992,train,,False,Italy,it,CHAMBER,Chamber,False,2,False,False,1,1,False,6,1,substantive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,69.0,0.0,23297.0460325,1604257980660.0,10.0561247748,28.1036824483,0.0,0
001-57771,https://hudoc.echr.coe.int/eng?i=001-57771,25/03/1992 00:00:00,1992-03-25,1992,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,2,True,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,20487.1707853,1721255429800.0,9.92760296371,28.1740750416,0.0,0
001-57767,https://hudoc.echr.coe.int/eng?i=001-57767,26/03/1992 00:00:00,1992-03-26,1992,train,,False,France,fr,CHAMBER,Chamber,False,2,True,False,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950.0,1,0,1,1,0.0,0.0,0.0,1.0,23615.0168565,1676098974380.0,10.0696804412,28.1474901702,0.0,0
001-57790,https://hudoc.echr.coe.int/eng?i=001-57790,26/03/1992 00:00:00,1992-03-26,1992,train,,False,France,fr,CHAMBER,Chamber,False,3,False,False,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,0.0,1.0,23615.0168565,1676098974380.0,10.0696804412,28.1474901702,0.0,0
001-57772,https://hudoc.echr.coe.int/eng?i=001-57772,23/04/1992 00:00:00,1992-04-23,1992,train,,False,Spain,es,CHAMBER,Chamber,False,2,True,False,1,1,False,10,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,16100.6799428,771348118767.0,9.6866788898,27.3714056245,0.0,0
001-57784,https://hudoc.echr.coe.int/eng?i=001-57784,15/06/1992 00:00:00,1992-06-15,1992,train,,False,Switzerland,ch,CHAMBER,Chamber,False,2,True,False,1,2,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,40713.6881521,466002185701.0,10.6143441946,26.8674561614,0.0,0
001-57795,https://hudoc.echr.coe.int/eng?i=001-57795,25/06/1992 00:00:00,1992-06-25,1992,train,,False,Iceland,is,CHAMBER,Chamber,False,3,True,False,1,1,True,10,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,28072.4041083,9164480910.38,10.2425779341,22.9386010785,0.0,0
001-57757,https://hudoc.echr.coe.int/eng?i=001-57757,28/08/1992 00:00:00,1992-08-28,1992,train,,False,Austria,at,CHAMBER,Chamber,False,3,True,False,1,1,False,10,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,24782.7118767,252714845320.0,10.1179419372,26.2555275964,0.0,0
001-57791,https://hudoc.echr.coe.int/eng?i=001-57791,25/09/1992 00:00:00,1992-09-25,1992,train,,False,France,fr,CHAMBER,Chamber,False,3,False,True,1,1,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1963.0,1,0,1,0,1.0,0.0,0.0,1.0,23615.0168565,1676098974380.0,10.0696804412,28.1474901702,0.0,0
001-57797,https://hudoc.echr.coe.int/eng?i=001-57797,12/10/1992 00:00:00,1992-10-12,1992,train,,False,Italy,it,CHAMBER,Chamber,False,3,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,23297.0460325,1604257980660.0,10.0561247748,28.1036824483,0.0,0
001-57789,https://hudoc.echr.coe.int/eng?i=001-57789,29/10/1992 00:00:00,1992-10-29,1992,train,,False,Ireland,ie,CHAMBER,Chamber,False,2,True,False,2,1,False,10,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0.0,0.0,0.0,1.0,15714.3847487,86826782446.2,9.66239543183,25.1871809646,0.0,0
001-57765,https://hudoc.echr.coe.int/eng?i=001-57765,25/11/1992 00:00:00,1992-11-25,1992,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,False,False,1,1,False,6,1,procedural,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,1.0,0.0,52.0,0.0,23939.2173482,487714681271.0,10.0833150579,26.9129964023,0.0,0
001-57782,https://hudoc.echr.coe.int/eng?i=001-57782,26/11/1992 00:00:00,1992-11-26,1992,train,,False,Italy,it,CHAMBER,Chamber,False,2,False,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,138.0,0.0,23297.0460325,1604257980660.0,10.0561247748,28.1036824483,0.0,0
001-57783,https://hudoc.echr.coe.int/eng?i=001-57783,26/11/1992 00:00:00,1992-11-26,1992,train,,False,Italy,it,CHAMBER,Chamber,False,2,False,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,100.0,0.0,23297.0460325,1604257980660.0,10.0561247748,28.1036824483,0.0,0
001-57778,https://hudoc.echr.coe.int/eng?i=001-57778,16/12/1992 00:00:00,1992-12-16,1992,train,,False,France,fr,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,30.0,0.0,23615.0168565,1676098974380.0,10.0696804412,28.1474901702,0.0,0
001-57779,https://hudoc.echr.coe.int/eng?i=001-57779,16/12/1992 00:00:00,1992-12-16,1992,train,,False,Greece,gr,CHAMBER,Chamber,False,2,True,False,1,2,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,11021.0122246,163442524062.0,9.30764966355,25.8197272307,0.0,0
001-57887,https://hudoc.echr.coe.int/eng?i=001-57887,16/12/1992 00:00:00,1992-12-16,1992,train,,False,Germany,de,CHAMBER,Chamber,False,2,False,False,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,26559.854388,2534996542110.0,10.1871937713,28.5612133889,0.0,0
001-57805,https://hudoc.echr.coe.int/eng?i=001-57805,25/02/1993 00:00:00,1993-02-25,1993,train,,False,France,fr,CHAMBER,Chamber,False,2,True,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1908.0,1,0,1,0,0.0,0.0,0.0,1.0,22238.8250618,1670081815760.0,10.0096398824,28.1438937326,0.0,0
001-57834,https://hudoc.echr.coe.int/eng?i=001-57834,22/04/1993 00:00:00,1993-04-22,1993,train,,False,Cyprus,cy,CHAMBER,Chamber,False,3,True,True,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,10526.1416016,11033726777.7,9.26171211543,23.1242224897,0.0,0
001-57820,https://hudoc.echr.coe.int/eng?i=001-57820,26/05/1993 00:00:00,1993-05-26,1993,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,False,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1949.0,1,0,0,0,0.0,0.0,44.5,0.0,23156.4404445,493847948233.0,10.0500714094,26.9254935097,0.0,0
001-57825,https://hudoc.echr.coe.int/eng?i=001-57825,23/06/1993 00:00:00,1993-06-23,1993,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,2,False,8;14,2,substantive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,24.0,0.0,23987.2037241,254046171814.0,10.085317477,26.2607818662,0.0,0
001-57840,https://hudoc.echr.coe.int/eng?i=001-57840,24/06/1993 00:00:00,1993-06-24,1993,train,,False,Switzerland,ch,CHAMBER,Chamber,False,2,True,False,1,2,True,6;14,2,substantive,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1948.0,1,0,1,0,0.0,0.0,0.0,1.0,39237.1186559,465415100022.0,10.577403968,26.8661955325,0.0,0
001-57844,https://hudoc.echr.coe.int/eng?i=001-57844,30/06/1993 00:00:00,1993-06-30,1993,train,,False,Iceland,is,CHAMBER,Chamber,False,3,True,False,1,1,False,11,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,24404.0275812,9284851739.06,10.1025444385,22.9516500639,0.0,0
001-57842,https://hudoc.echr.coe.int/eng?i=001-57842,25/08/1993 00:00:00,1993-08-25,1993,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,5.0,0.0,23987.2037241,254046171814.0,10.085317477,26.2607818662,0.0,0
001-57839,https://hudoc.echr.coe.int/eng?i=001-57839,20/09/1993 00:00:00,1993-09-20,1993,train,,False,France,fr,CHAMBER,Chamber,False,2,True,False,1,2,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1951.0,1,0,1,0,0.0,0.0,0.0,1.0,22238.8250618,1670081815760.0,10.0096398824,28.1438937326,0.0,0
001-57829,https://hudoc.echr.coe.int/eng?i=001-57829,21/09/1993 00:00:00,1993-09-21,1993,train,,False,Austria,at,CHAMBER,Chamber,False,2,False,False,1,2,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,23987.2037241,254046171814.0,10.085317477,26.2607818662,0.0,0
001-57850,https://hudoc.echr.coe.int/eng?i=001-57850,27/10/1993 00:00:00,1993-10-27,1993,train,,False,Netherlands,nl,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,23156.4404445,493847948233.0,10.0500714094,26.9254935097,0.0,0
001-57848,https://hudoc.echr.coe.int/eng?i=001-57848,23/11/1993 00:00:00,1993-11-23,1993,train,,False,France,fr,CHAMBER,Chamber,False,3,False,False,1,1,False,8,1,substantive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,22238.8250618,1670081815760.0,10.0096398824,28.1438937326,0.0,0
001-57858,https://hudoc.echr.coe.int/eng?i=001-57858,23/11/1993 00:00:00,1993-11-23,1993,train,,False,France,fr,CHAMBER,Chamber,False,2,True,False,1,2,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,22238.8250618,1670081815760.0,10.0096398824,28.1438937326,0.0,0
001-57854,https://hudoc.echr.coe.int/eng?i=001-57854,24/11/1993 00:00:00,1993-11-24,1993,train,,False,Austria,at,CHAMBER,Chamber,False,2,False,False,5,1,False,10,1,substantive,0.4,0.0,0.6,0.0,0.0,0.4,0.0,0.6,0.0,1,0,4,1,0.0,0.0,0.0,1.0,23987.2037241,254046171814.0,10.085317477,26.2607818662,0.0,0
001-57851,https://hudoc.echr.coe.int/eng?i=001-57851,25/11/1993 00:00:00,1993-11-25,1993,train,,False,Sweden,se,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,24389.8738124,285857909820.0,10.1019643172,26.3787607055,0.0,0
001-57865,https://hudoc.echr.coe.int/eng?i=001-57865,22/02/1994 00:00:00,1994-02-22,1994,train,,False,Switzerland,ch,CHAMBER,Chamber,False,2,True,False,2,2,False,8;14,2,substantive,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0.0,0.0,0.0,1.0,43091.777097,471324744553.0,10.6711106773,26.8788131723,0.0,0
001-57867,https://hudoc.echr.coe.int/eng?i=001-57867,23/02/1994 00:00:00,1994-02-23,1994,train,,False,Sweden,se,CHAMBER,Chamber,False,3,False,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,26045.5196995,297337294168.0,10.1676394375,26.418133002,15000.0,1
001-57878,https://hudoc.echr.coe.int/eng?i=001-57878,19/04/1994 00:00:00,1994-04-19,1994,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,True,False,1,1,True,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1945.0,1,0,1,0,0.0,0.0,0.0,1.0,24682.5866743,508471242745.0,10.1138937946,26.9546744977,0.0,0
001-57880,https://hudoc.echr.coe.int/eng?i=001-57880,18/07/1994 00:00:00,1994-07-18,1994,train,,False,Germany,de,CHAMBER,Chamber,False,2,True,False,1,2,False,4;14,2,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1939.0,1,0,1,0,0.0,0.0,0.0,1.0,27201.9593555,2575519839600.0,10.2110810462,28.5770725091,0.0,0
001-57900,https://hudoc.echr.coe.int/eng?i=001-57900,22/09/1994 00:00:00,1994-09-22,1994,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,True,False,1,2,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1961.0,1,0,0,0,1.0,0.0,0.0,1.0,24682.5866743,508471242745.0,10.1138937946,26.9546744977,0.0,0
001-57902,https://hudoc.echr.coe.int/eng?i=001-57902,22/09/1994 00:00:00,1994-09-22,1994,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,True,False,1,2,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1947.0,1,0,0,0,1.0,0.0,0.0,1.0,24682.5866743,508471242745.0,10.1138937946,26.9546744977,0.0,0
001-57891,https://hudoc.echr.coe.int/eng?i=001-57891,23/09/1994 00:00:00,1994-09-23,1994,train,,False,Denmark,dk,GRANDCHAMBER,Grand Chamber,True,2,True,False,1,1,False,10,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,29967.8303903,220068623481.0,10.3079131335,26.1172052596,0.0,0
001-57904,https://hudoc.echr.coe.int/eng?i=001-57904,27/10/1994 00:00:00,1994-10-27,1994,train,,False,Netherlands,nl,CHAMBER,Chamber,False,2,True,False,3,1,False,8,1,substantive,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1961.0,3,1,0,0,0.0,0.0,0.0,1.0,24682.5866743,508471242745.0,10.1138937946,26.9546744977,0.0,0
001-57899,https://hudoc.echr.coe.int/eng?i=001-57899,28/10/1994 00:00:00,1994-10-28,1994,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1960.0,1,0,1,0,0.0,0.0,0.0,1.0,19709.2380984,1869572508480.0,9.88889348015,28.2567309156,0.0,0
001-57901,https://hudoc.echr.coe.int/eng?i=001-57901,28/10/1994 00:00:00,1994-10-28,1994,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1944.0,1,0,0,0,0.0,0.0,0.0,1.0,19709.2380984,1869572508480.0,9.88889348015,28.2567309156,0.0,0
001-57907,https://hudoc.echr.coe.int/eng?i=001-57907,09/12/1994 00:00:00,1994-12-09,1994,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,False,False,2,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1947.0,1,0,2,0,0.0,0.0,0.0,1.0,24682.5866743,508471242745.0,10.1138937946,26.9546744977,0.0,0
001-57909,https://hudoc.echr.coe.int/eng?i=001-57909,09/12/1994 00:00:00,1994-12-09,1994,train,,False,Spain,es,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,13405.7044149,781584842223.0,9.50351019028,27.3845895442,0.0,0
001-57910,https://hudoc.echr.coe.int/eng?i=001-57910,09/12/1994 00:00:00,1994-12-09,1994,train,,False,Spain,es,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,procedural,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,13405.7044149,781584842223.0,9.50351019028,27.3845895442,0.0,0
001-57913,https://hudoc.echr.coe.int/eng?i=001-57913,09/12/1994 00:00:00,1994-12-09,1994,train,,False,Greece,gr,CHAMBER,Chamber,False,2,False,False,2,1,False,6,1,substantive,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,0.0,0.0,0.0,1.0,10937.0223809,164043992269.0,9.30000029006,25.8234004743,0.0,0
001-57908,https://hudoc.echr.coe.int/eng?i=001-57908,19/12/1994 00:00:00,1994-12-19,1994,train,,False,Austria,at,CHAMBER,Chamber,False,3,True,False,2,1,True,13,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,1,1.0,0.0,0.0,1.0,25546.2460525,260148661735.0,10.1482848032,26.2845190805,0.0,0
001-57915,https://hudoc.echr.coe.int/eng?i=001-57915,09/02/1995 00:00:00,1995-02-09,1995,train,,False,Netherlands,nl,CHAMBER,Chamber,False,3,False,False,1,1,False,10,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,29301.1940492,524315389158.0,10.2854176744,26.9853592279,0.0,0
001-57916,https://hudoc.echr.coe.int/eng?i=001-57916,26/04/1995 00:00:00,1995-04-26,1995,train,,False,Austria,at,CHAMBER,Chamber,False,3,True,False,1,1,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1932.0,1,0,1,0,1.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57925,https://hudoc.echr.coe.int/eng?i=001-57925,27/04/1995 00:00:00,1995-04-27,1995,train,,False,France,fr,CHAMBER,Chamber,False,2,True,False,1,1,False,10,1,substantive,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,0.0,26791.8151982,1749300344480.0,10.1958890409,28.1902370208,0.0,0
001-57930,https://hudoc.echr.coe.int/eng?i=001-57930,13/07/1995 00:00:00,1995-07-13,1995,train,,False,Greece,gr,CHAMBER,Chamber,False,3,False,False,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,12779.0814916,167488456016.0,9.45564310441,25.8441802665,0.0,0
001-57934,https://hudoc.echr.coe.int/eng?i=001-57934,13/07/1995 00:00:00,1995-07-13,1995,train,,False,France,fr,CHAMBER,Chamber,False,3,True,False,1,1,False,8,1,substantive,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1960.0,1,0,0,0,0.0,0.0,0.0,1.0,26791.8151982,1749300344480.0,10.1958890409,28.1902370208,0.0,0
001-57947,https://hudoc.echr.coe.int/eng?i=001-57947,13/07/1995 00:00:00,1995-07-13,1995,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,3,True,False,1,1,True,10,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,23252.6157127,1935631814550.0,10.0542159135,28.2914549083,0.0,0
001-57941,https://hudoc.echr.coe.int/eng?i=001-57941,19/07/1995 00:00:00,1995-07-19,1995,train,,False,Finland,fi,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1924.0,1,0,1,0,1.0,0.0,0.0,1.0,26246.2743214,152674521262.0,10.1753174273,25.7515741804,0.0,0
001-57943,https://hudoc.echr.coe.int/eng?i=001-57943,27/09/1995 00:00:00,1995-09-27,1995,train,,False,United Kingdom,gb,GRANDCHAMBER,Grand Chamber,True,2,True,False,1,1,False,2,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,23252.6157127,1935631814550.0,10.0542159135,28.2914549083,0.0,0
001-57944,https://hudoc.echr.coe.int/eng?i=001-57944,28/09/1995 00:00:00,1995-09-28,1995,train,,False,Luxembourg,lu,CHAMBER,Chamber,False,2,False,False,1,1,False,6,1,substantive,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0.0,0.0,0.0,1.0,51032.3496353,30604417413.6,10.8402346124,24.1444101954,0.0,0
001-57945,https://hudoc.echr.coe.int/eng?i=001-57945,23/10/1995 00:00:00,1995-10-23,1995,train,,False,Austria,at,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57948,https://hudoc.echr.coe.int/eng?i=001-57948,23/10/1995 00:00:00,1995-10-23,1995,train,,False,Austria,at,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57958,https://hudoc.echr.coe.int/eng?i=001-57958,23/10/1995 00:00:00,1995-10-23,1995,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57960,https://hudoc.echr.coe.int/eng?i=001-57960,23/10/1995 00:00:00,1995-10-23,1995,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57962,https://hudoc.echr.coe.int/eng?i=001-57962,23/10/1995 00:00:00,1995-10-23,1995,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57963,https://hudoc.echr.coe.int/eng?i=001-57963,23/10/1995 00:00:00,1995-10-23,1995,train,,False,Austria,at,CHAMBER,Chamber,False,2,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,30207.0674315,267089386117.0,10.3158643012,26.3108492188,0.0,0
001-57980,https://hudoc.echr.coe.int/eng?i=001-57980,08/02/1996 00:00:00,1996-02-08,1996,train,,False,United Kingdom,gb,GRANDCHAMBER,Grand Chamber,True,2,True,False,1,2,True,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,24503.3829603,1986246961910.0,10.1066072769,28.3172680252,0.0,0
001-57970,https://hudoc.echr.coe.int/eng?i=001-57970,19/02/1996 00:00:00,1996-02-19,1996,train,,False,Norway,no,CHAMBER,Chamber,False,3,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1.0,0.0,0.0,1.0,37321.9741993,267287258415.0,10.5273643463,26.3115897912,0.0,0
001-57978,https://hudoc.echr.coe.int/eng?i=001-57978,20/02/1996 00:00:00,1996-02-20,1996,train,,False,Portugal,pt,GRANDCHAMBER,Grand Chamber,True,3,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,12185.0914011,164086378008.0,9.40805053128,25.8236588213,0.0,0
001-57985,https://hudoc.echr.coe.int/eng?i=001-57985,20/02/1996 00:00:00,1996-02-20,1996,train,,False,Belgium,be,GRANDCHAMBER,Grand Chamber,True,2,True,False,1,1,False,6,1,procedural,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,0.0,1.0,27489.555177,323617566813.0,10.2215977766,26.5028283062,0.0,0
001-57976,https://hudoc.echr.coe.int/eng?i=001-57976,21/02/1996 00:00:00,1996-02-21,1996,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,2,False,False,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1962.0,1,0,1,0,1.0,0.0,0.0,1.0,24503.3829603,1986246961910.0,10.1066072769,28.3172680252,0.0,0
001-57984,https://hudoc.echr.coe.int/eng?i=001-57984,21/02/1996 00:00:00,1996-02-21,1996,train,,False,United Kingdom,gb,CHAMBER,Chamber,False,2,False,True,1,1,False,5,1,procedural,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1957.0,1,0,1,0,1.0,0.0,0.0,1.0,24503.3829603,1986246961910.0,10.1066072769,28.3172680252,0.0,0
001-57974,https://hudoc.echr.coe.int/eng?i=001-57974,27/03/1996 00:00:00,1996-03-27,1996,train,,False,United Kingdom,gb,GRANDCHAMBER,Grand Chamber,True,1,True,False,1,1,False,10,1,substantive,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,0,0.0,0.0,0.0,1.0,24503.3829603,1986246961910.0,10.1066072769,28.3172680252,0.0,0
