itemid,hudoc_url,judgementdate,chrono_date,split,test_view,test_challenging_view
001-58379,https://hudoc.echr.coe.int/eng?i=001-58379,14/12/1999 00:00:00,1999-12-14,train,,False
001-58518,https://hudoc.echr.coe.int/eng?i=001-58518,14/12/1999 00:00:00,1999-12-14,train,,False
001-58593,https://hudoc.echr.coe.int/eng?i=001-58593,16/12/1999 00:00:00,1999-12-16,train,,False
001-58594,https://hudoc.echr.coe.int/eng?i=001-58594,16/12/1999 00:00:00,1999-12-16,train,,False
001-58403,https://hudoc.echr.coe.int/eng?i=001-58403,21/12/1999 00:00:00,1999-12-21,train,,False
001-58404,https://hudoc.echr.coe.int/eng?i=001-58404,21/12/1999 00:00:00,1999-12-21,train,,False
001-58406,https://hudoc.echr.coe.int/eng?i=001-58406,21/12/1999 00:00:00,1999-12-21,train,,False
001-58587,https://hudoc.echr.coe.int/eng?i=001-58587,11/01/2000 00:00:00,2000-01-11,train,,False
001-58448,https://hudoc.echr.coe.int/eng?i=001-58448,25/01/2000 00:00:00,2000-01-25,train,,False
001-58451,https://hudoc.echr.coe.int/eng?i=001-58451,25/01/2000 00:00:00,2000-01-25,train,,False
001-58588,https://hudoc.echr.coe.int/eng?i=001-58588,25/01/2000 00:00:00,2000-01-25,train,,False
001-58456,https://hudoc.echr.coe.int/eng?i=001-58456,01/02/2000 00:00:00,2000-02-01,train,,False
001-58458,https://hudoc.echr.coe.int/eng?i=001-58458,08/02/2000 00:00:00,2000-02-08,train,,False
001-58460,https://hudoc.echr.coe.int/eng?i=001-58460,08/02/2000 00:00:00,2000-02-08,train,,False
001-58461,https://hudoc.echr.coe.int/eng?i=001-58461,08/02/2000 00:00:00,2000-02-08,train,,False
001-58469,https://hudoc.echr.coe.int/eng?i=001-58469,08/02/2000 00:00:00,2000-02-08,train,,False
001-58483,https://hudoc.echr.coe.int/eng?i=001-58483,08/02/2000 00:00:00,2000-02-08,train,,False
001-58494,https://hudoc.echr.coe.int/eng?i=001-58494,15/02/2000 00:00:00,2000-02-15,train,,False
001-58590,https://hudoc.echr.coe.int/eng?i=001-58590,15/02/2000 00:00:00,2000-02-15,train,,False
001-58496,https://hudoc.echr.coe.int/eng?i=001-58496,16/02/2000 00:00:00,2000-02-16,train,,False
001-58497,https://hudoc.echr.coe.int/eng?i=001-58497,16/02/2000 00:00:00,2000-02-16,train,,False
001-58608,https://hudoc.echr.coe.int/eng?i=001-58608,03/03/2000 00:00:00,2000-03-03,train,,False
001-58609,https://hudoc.echr.coe.int/eng?i=001-58609,14/03/2000 00:00:00,2000-03-14,train,,False
001-58508,https://hudoc.echr.coe.int/eng?i=001-58508,16/03/2000 00:00:00,2000-03-16,train,,False
001-58741,https://hudoc.echr.coe.int/eng?i=001-58741,21/03/2000 00:00:00,2000-03-21,train,,False
001-58742,https://hudoc.echr.coe.int/eng?i=001-58742,21/03/2000 00:00:00,2000-03-21,train,,False
001-58523,https://hudoc.echr.coe.int/eng?i=001-58523,28/03/2000 00:00:00,2000-03-28,train,,False
001-58524,https://hudoc.echr.coe.int/eng?i=001-58524,28/03/2000 00:00:00,2000-03-28,train,,False
001-58525,https://hudoc.echr.coe.int/eng?i=001-58525,28/03/2000 00:00:00,2000-03-28,train,,False
001-58526,https://hudoc.echr.coe.int/eng?i=001-58526,28/03/2000 00:00:00,2000-03-28,train,,False
001-58743,https://hudoc.echr.coe.int/eng?i=001-58743,28/03/2000 00:00:00,2000-03-28,train,,False
001-58744,https://hudoc.echr.coe.int/eng?i=001-58744,28/03/2000 00:00:00,2000-03-28,train,,False
001-58536,https://hudoc.echr.coe.int/eng?i=001-58536,04/04/2000 00:00:00,2000-04-04,train,,False
001-58537,https://hudoc.echr.coe.int/eng?i=001-58537,04/04/2000 00:00:00,2000-04-04,train,,False
001-58538,https://hudoc.echr.coe.int/eng?i=001-58538,04/04/2000 00:00:00,2000-04-04,train,,False
001-58782,https://hudoc.echr.coe.int/eng?i=001-58782,04/04/2000 00:00:00,2000-04-04,train,,False
001-58559,https://hudoc.echr.coe.int/eng?i=001-58559,06/04/2000 00:00:00,2000-04-06,train,,False
001-58561,https://hudoc.echr.coe.int/eng?i=001-58561,06/04/2000 00:00:00,2000-04-06,train,,False
001-58562,https://hudoc.echr.coe.int/eng?i=001-58562,06/04/2000 00:00:00,2000-04-06,train,,False
001-58897,https://hudoc.echr.coe.int/eng?i=001-58897,11/04/2000 00:00:00,2000-04-11,train,,False
001-58576,https://hudoc.echr.coe.int/eng?i=001-58576,27/04/2000 00:00:00,2000-04-27,train,,False
001-58783,https://hudoc.echr.coe.int/eng?i=001-58783,27/04/2000 00:00:00,2000-04-27,train,,False
001-58784,https://hudoc.echr.coe.int/eng?i=001-58784,27/04/2000 00:00:00,2000-04-27,train,,False
001-58796,https://hudoc.echr.coe.int/eng?i=001-58796,27/04/2000 00:00:00,2000-04-27,train,,False
001-58797,https://hudoc.echr.coe.int/eng?i=001-58797,02/05/2000 00:00:00,2000-05-02,train,,False
001-58798,https://hudoc.echr.coe.int/eng?i=001-58798,02/05/2000 00:00:00,2000-05-02,train,,False
001-58586,https://hudoc.echr.coe.int/eng?i=001-58586,04/05/2000 00:00:00,2000-05-04,train,,False
001-58835,https://hudoc.echr.coe.int/eng?i=001-58835,09/05/2000 00:00:00,2000-05-09,train,,False
001-59199,https://hudoc.echr.coe.int/eng?i=001-59199,09/05/2000 00:00:00,2000-05-09,train,,False
001-58841,https://hudoc.echr.coe.int/eng?i=001-58841,12/05/2000 00:00:00,2000-05-12,train,,False
001-58831,https://hudoc.echr.coe.int/eng?i=001-58831,18/05/2000 00:00:00,2000-05-18,train,,False
001-58836,https://hudoc.echr.coe.int/eng?i=001-58836,06/06/2000 00:00:00,2000-06-06,train,,False
001-58837,https://hudoc.echr.coe.int/eng?i=001-58837,06/06/2000 00:00:00,2000-06-06,train,,False
001-58840,https://hudoc.echr.coe.int/eng?i=001-58840,06/06/2000 00:00:00,2000-06-06,train,,False
001-58901,https://hudoc.echr.coe.int/eng?i=001-58901,13/06/2000 00:00:00,2000-06-13,train,,False
001-58607,https://hudoc.echr.coe.int/eng?i=001-58607,15/06/2000 00:00:00,2000-06-15,train,,False
001-58838,https://hudoc.echr.coe.int/eng?i=001-58838,20/06/2000 00:00:00,2000-06-20,train,,False
001-58849,https://hudoc.echr.coe.int/eng?i=001-58849,20/06/2000 00:00:00,2000-06-20,train,,False
001-59194,https://hudoc.echr.coe.int/eng?i=001-59194,22/06/2000 00:00:00,2000-06-22,train,,False
001-58734,https://hudoc.echr.coe.int/eng?i=001-58734,27/06/2000 00:00:00,2000-06-27,train,,False
001-58735,https://hudoc.echr.coe.int/eng?i=001-58735,27/06/2000 00:00:00,2000-06-27,train,,False
001-58736,https://hudoc.echr.coe.int/eng?i=001-58736,27/06/2000 00:00:00,2000-06-27,train,,False
001-58737,https://hudoc.echr.coe.int/eng?i=001-58737,27/06/2000 00:00:00,2000-06-27,train,,False
001-58762,https://hudoc.echr.coe.int/eng?i=001-58762,27/06/2000 00:00:00,2000-06-27,train,,False
001-58898,https://hudoc.echr.coe.int/eng?i=001-58898,29/06/2000 00:00:00,2000-06-29,train,,False
001-58739,https://hudoc.echr.coe.int/eng?i=001-58739,04/07/2000 00:00:00,2000-07-04,train,,False
001-58750,https://hudoc.echr.coe.int/eng?i=001-58750,11/07/2000 00:00:00,2000-07-11,train,,False
001-58751,https://hudoc.echr.coe.int/eng?i=001-58751,11/07/2000 00:00:00,2000-07-11,train,,False
001-58900,https://hudoc.echr.coe.int/eng?i=001-58900,11/07/2000 00:00:00,2000-07-11,train,,False
001-59160,https://hudoc.echr.coe.int/eng?i=001-59160,11/07/2000 00:00:00,2000-07-11,train,,False
001-58752,https://hudoc.echr.coe.int/eng?i=001-58752,13/07/2000 00:00:00,2000-07-13,train,,False
001-58763,https://hudoc.echr.coe.int/eng?i=001-58763,13/07/2000 00:00:00,2000-07-13,train,,False
001-58753,https://hudoc.echr.coe.int/eng?i=001-58753,18/07/2000 00:00:00,2000-07-18,train,,False
001-58758,https://hudoc.echr.coe.int/eng?i=001-58758,20/07/2000 00:00:00,2000-07-20,train,,False
001-58764,https://hudoc.echr.coe.int/eng?i=001-58764,25/07/2000 00:00:00,2000-07-25,train,,False
001-58765,https://hudoc.echr.coe.int/eng?i=001-58765,25/07/2000 00:00:00,2000-07-25,train,,False
001-59024,https://hudoc.echr.coe.int/eng?i=001-59024,27/07/2000 00:00:00,2000-07-27,train,,False
001-58781,https://hudoc.echr.coe.int/eng?i=001-58781,31/07/2000 00:00:00,2000-07-31,train,,False
001-58922,https://hudoc.echr.coe.int/eng?i=001-58922,31/07/2000 00:00:00,2000-07-31,train,,False
001-59025,https://hudoc.echr.coe.int/eng?i=001-59025,31/07/2000 00:00:00,2000-07-31,train,,False
001-59075,https://hudoc.echr.coe.int/eng?i=001-59075,01/08/2000 00:00:00,2000-08-01,train,,False
001-59077,https://hudoc.echr.coe.int/eng?i=001-59077,02/08/2000 00:00:00,2000-08-02,train,,False
001-59076,https://hudoc.echr.coe.int/eng?i=001-59076,03/08/2000 00:00:00,2000-08-03,train,,False
001-58800,https://hudoc.echr.coe.int/eng?i=001-58800,19/09/2000 00:00:00,2000-09-19,train,,False
001-58803,https://hudoc.echr.coe.int/eng?i=001-58803,21/09/2000 00:00:00,2000-09-21,train,,False
001-58804,https://hudoc.echr.coe.int/eng?i=001-58804,21/09/2000 00:00:00,2000-09-21,train,,False
001-58805,https://hudoc.echr.coe.int/eng?i=001-58805,21/09/2000 00:00:00,2000-09-21,train,,False
001-58806,https://hudoc.echr.coe.int/eng?i=001-58806,26/09/2000 00:00:00,2000-09-26,train,,False
001-58807,https://hudoc.echr.coe.int/eng?i=001-58807,26/09/2000 00:00:00,2000-09-26,train,,False
001-58810,https://hudoc.echr.coe.int/eng?i=001-58810,26/09/2000 00:00:00,2000-09-26,train,,False
001-58817,https://hudoc.echr.coe.int/eng?i=001-58817,28/09/2000 00:00:00,2000-09-28,train,,False
001-58818,https://hudoc.echr.coe.int/eng?i=001-58818,28/09/2000 00:00:00,2000-09-28,train,,False
001-58824,https://hudoc.echr.coe.int/eng?i=001-58824,03/10/2000 00:00:00,2000-10-03,train,,False
001-58825,https://hudoc.echr.coe.int/eng?i=001-58825,03/10/2000 00:00:00,2000-10-03,train,,False
001-58826,https://hudoc.echr.coe.int/eng?i=001-58826,03/10/2000 00:00:00,2000-10-03,train,,False
001-58827,https://hudoc.echr.coe.int/eng?i=001-58827,03/10/2000 00:00:00,2000-10-03,train,,False
001-58828,https://hudoc.echr.coe.int/eng?i=001-58828,03/10/2000 00:00:00,2000-10-03,train,,False
001-58829,https://hudoc.echr.coe.int/eng?i=001-58829,03/10/2000 00:00:00,2000-10-03,train,,False
001-58842,https://hudoc.echr.coe.int/eng?i=001-58842,05/10/2000 00:00:00,2000-10-05,train,,False
001-58843,https://hudoc.echr.coe.int/eng?i=001-58843,05/10/2000 00:00:00,2000-10-05,train,,False
001-58844,https://hudoc.echr.coe.int/eng?i=001-58844,05/10/2000 00:00:00,2000-10-05,train,,False
001-58848,https://hudoc.echr.coe.int/eng?i=001-58848,05/10/2000 00:00:00,2000-10-05,train,,False
001-58853,https://hudoc.echr.coe.int/eng?i=001-58853,10/10/2000 00:00:00,2000-10-10,train,,False
001-58855,https://hudoc.echr.coe.int/eng?i=001-58855,10/10/2000 00:00:00,2000-10-10,train,,False
001-58905,https://hudoc.echr.coe.int/eng?i=001-58905,10/10/2000 00:00:00,2000-10-10,train,,False
001-58876,https://hudoc.echr.coe.int/eng?i=001-58876,17/10/2000 00:00:00,2000-10-17,train,,False
001-58893,https://hudoc.echr.coe.int/eng?i=001-58893,19/10/2000 00:00:00,2000-10-19,train,,False
001-58902,https://hudoc.echr.coe.int/eng?i=001-58902,24/10/2000 00:00:00,2000-10-24,train,,False
001-58916,https://hudoc.echr.coe.int/eng?i=001-58916,26/10/2000 00:00:00,2000-10-26,train,,False
001-58917,https://hudoc.echr.coe.int/eng?i=001-58917,26/10/2000 00:00:00,2000-10-26,train,,False
001-58920,https://hudoc.echr.coe.int/eng?i=001-58920,26/10/2000 00:00:00,2000-10-26,train,,False
001-58921,https://hudoc.echr.coe.int/eng?i=001-58921,26/10/2000 00:00:00,2000-10-26,train,,False
001-59121,https://hudoc.echr.coe.int/eng?i=001-59121,07/11/2000 00:00:00,2000-11-07,train,,False
001-58954,https://hudoc.echr.coe.int/eng?i=001-58954,09/11/2000 00:00:00,2000-11-09,train,,False
001-58955,https://hudoc.echr.coe.int/eng?i=001-58955,09/11/2000 00:00:00,2000-11-09,train,,False
001-58976,https://hudoc.echr.coe.int/eng?i=001-58976,14/11/2000 00:00:00,2000-11-14,train,,False
001-58977,https://hudoc.echr.coe.int/eng?i=001-58977,14/11/2000 00:00:00,2000-11-14,train,,False
001-58978,https://hudoc.echr.coe.int/eng?i=001-58978,14/11/2000 00:00:00,2000-11-14,train,,False
001-58989,https://hudoc.echr.coe.int/eng?i=001-58989,16/11/2000 00:00:00,2000-11-16,train,,False
001-58990,https://hudoc.echr.coe.int/eng?i=001-58990,16/11/2000 00:00:00,2000-11-16,train,,False
001-58994,https://hudoc.echr.coe.int/eng?i=001-58994,16/11/2000 00:00:00,2000-11-16,train,,False
001-59026,https://hudoc.echr.coe.int/eng?i=001-59026,21/11/2000 00:00:00,2000-11-21,train,,False
001-59052,https://hudoc.echr.coe.int/eng?i=001-59052,28/11/2000 00:00:00,2000-11-28,train,,False
001-59053,https://hudoc.echr.coe.int/eng?i=001-59053,28/11/2000 00:00:00,2000-11-28,train,,False
001-59060,https://hudoc.echr.coe.int/eng?i=001-59060,30/11/2000 00:00:00,2000-11-30,train,,False
001-59061,https://hudoc.echr.coe.int/eng?i=001-59061,30/11/2000 00:00:00,2000-11-30,train,,False
001-59062,https://hudoc.echr.coe.int/eng?i=001-59062,30/11/2000 00:00:00,2000-11-30,train,,False
001-59081,https://hudoc.echr.coe.int/eng?i=001-59081,14/12/2000 00:00:00,2000-12-14,train,,False
001-59082,https://hudoc.echr.coe.int/eng?i=001-59082,14/12/2000 00:00:00,2000-12-14,train,,False
001-59096,https://hudoc.echr.coe.int/eng?i=001-59096,21/12/2000 00:00:00,2000-12-21,train,,False
001-59097,https://hudoc.echr.coe.int/eng?i=001-59097,21/12/2000 00:00:00,2000-12-21,train,,False
001-59099,https://hudoc.echr.coe.int/eng?i=001-59099,21/12/2000 00:00:00,2000-12-21,train,,False
001-59100,https://hudoc.echr.coe.int/eng?i=001-59100,21/12/2000 00:00:00,2000-12-21,train,,False
001-59101,https://hudoc.echr.coe.int/eng?i=001-59101,21/12/2000 00:00:00,2000-12-21,train,,False
001-59102,https://hudoc.echr.coe.int/eng?i=001-59102,21/12/2000 00:00:00,2000-12-21,train,,False
001-59112,https://hudoc.echr.coe.int/eng?i=001-59112,09/01/2001 00:00:00,2001-01-09,train,,False
001-59125,https://hudoc.echr.coe.int/eng?i=001-59125,11/01/2001 00:00:00,2001-01-11,train,,False
001-59127,https://hudoc.echr.coe.int/eng?i=001-59127,11/01/2001 00:00:00,2001-01-11,train,,False
001-59164,https://hudoc.echr.coe.int/eng?i=001-59164,30/01/2001 00:00:00,2001-01-30,train,,False
001-59166,https://hudoc.echr.coe.int/eng?i=001-59166,30/01/2001 00:00:00,2001-01-30,train,,False
001-59167,https://hudoc.echr.coe.int/eng?i=001-59167,30/01/2001 00:00:00,2001-01-30,train,,False
001-59204,https://hudoc.echr.coe.int/eng?i=001-59204,06/02/2001 00:00:00,2001-02-06,train,,False
001-59205,https://hudoc.echr.coe.int/eng?i=001-59205,06/02/2001 00:00:00,2001-02-06,train,,False
001-59208,https://hudoc.echr.coe.int/eng?i=001-59208,13/02/2001 00:00:00,2001-02-13,train,,False
001-59209,https://hudoc.echr.coe.int/eng?i=001-59209,13/02/2001 00:00:00,2001-02-13,train,,False
001-59210,https://hudoc.echr.coe.int/eng?i=001-59210,13/02/2001 00:00:00,2001-02-13,train,,False
001-59211,https://hudoc.echr.coe.int/eng?i=001-59211,13/02/2001 00:00:00,2001-02-13,train,,False
001-59216,https://hudoc.echr.coe.int/eng?i=001-59216,20/02/2001 00:00:00,2001-02-20,train,,False
001-59217,https://hudoc.echr.coe.int/eng?i=001-59217,22/02/2001 00:00:00,2001-02-22,train,,False
001-59218,https://hudoc.echr.coe.int/eng?i=001-59218,22/02/2001 00:00:00,2001-02-22,train,,False
001-59219,https://hudoc.echr.coe.int/eng?i=001-59219,27/02/2001 00:00:00,2001-02-27,train,,False
001-59220,https://hudoc.echr.coe.int/eng?i=001-59220,27/02/2001 00:00:00,2001-02-27,train,,False
001-59221,https://hudoc.echr.coe.int/eng?i=001-59221,27/02/2001 00:00:00,2001-02-27,train,,False
001-59222,https://hudoc.echr.coe.int/eng?i=001-59222,27/02/2001 00:00:00,2001-02-27,train,,False
001-59335,https://hudoc.echr.coe.int/eng?i=001-59335,06/03/2001 00:00:00,2001-03-06,train,,False
001-59338,https://hudoc.echr.coe.int/eng?i=001-59338,06/03/2001 00:00:00,2001-03-06,train,,False
001-59339,https://hudoc.echr.coe.int/eng?i=001-59339,06/03/2001 00:00:00,2001-03-06,train,,False
001-59347,https://hudoc.echr.coe.int/eng?i=001-59347,20/03/2001 00:00:00,2001-03-20,train,,False
001-59363,https://hudoc.echr.coe.int/eng?i=001-59363,29/03/2001 00:00:00,2001-03-29,train,,False
001-59364,https://hudoc.echr.coe.int/eng?i=001-59364,29/03/2001 00:00:00,2001-03-29,train,,False
001-59365,https://hudoc.echr.coe.int/eng?i=001-59365,03/04/2001 00:00:00,2001-04-03,train,,False
001-59367,https://hudoc.echr.coe.int/eng?i=001-59367,05/04/2001 00:00:00,2001-04-05,train,,False
001-59372,https://hudoc.echr.coe.int/eng?i=001-59372,10/04/2001 00:00:00,2001-04-10,train,,False
001-59403,https://hudoc.echr.coe.int/eng?i=001-59403,12/04/2001 00:00:00,2001-04-12,train,,False
001-59413,https://hudoc.echr.coe.int/eng?i=001-59413,19/04/2001 00:00:00,2001-04-19,train,,False
001-59414,https://hudoc.echr.coe.int/eng?i=001-59414,19/04/2001 00:00:00,2001-04-19,train,,False
001-59424,https://hudoc.echr.coe.int/eng?i=001-59424,26/04/2001 00:00:00,2001-04-26,train,,False
001-59432,https://hudoc.echr.coe.int/eng?i=001-59432,26/04/2001 00:00:00,2001-04-26,train,,False
001-59434,https://hudoc.echr.coe.int/eng?i=001-59434,26/04/2001 00:00:00,2001-04-26,train,,False
001-59435,https://hudoc.echr.coe.int/eng?i=001-59435,26/04/2001 00:00:00,2001-04-26,train,,False
001-59439,https://hudoc.echr.coe.int/eng?i=001-59439,26/04/2001 00:00:00,2001-04-26,train,,False
001-59449,https://hudoc.echr.coe.int/eng?i=001-59449,03/05/2001 00:00:00,2001-05-03,train,,False
001-59450,https://hudoc.echr.coe.int/eng?i=001-59450,04/05/2001 00:00:00,2001-05-04,train,,False
001-59451,https://hudoc.echr.coe.int/eng?i=001-59451,04/05/2001 00:00:00,2001-05-04,train,,False
001-59452,https://hudoc.echr.coe.int/eng?i=001-59452,04/05/2001 00:00:00,2001-05-04,train,,False
001-59453,https://hudoc.echr.coe.int/eng?i=001-59453,04/05/2001 00:00:00,2001-05-04,train,,False
001-59455,https://hudoc.echr.coe.int/eng?i=001-59455,10/05/2001 00:00:00,2001-05-10,train,,False
001-59456,https://hudoc.echr.coe.int/eng?i=001-59456,10/05/2001 00:00:00,2001-05-10,train,,False
001-59460,https://hudoc.echr.coe.int/eng?i=001-59460,22/05/2001 00:00:00,2001-05-22,train,,False
001-59470,https://hudoc.echr.coe.int/eng?i=001-59470,22/05/2001 00:00:00,2001-05-22,train,,False
001-59474,https://hudoc.echr.coe.int/eng?i=001-59474,23/05/2001 00:00:00,2001-05-23,train,,False
001-59480,https://hudoc.echr.coe.int/eng?i=001-59480,31/05/2001 00:00:00,2001-05-31,train,,False
001-59481,https://hudoc.echr.coe.int/eng?i=001-59481,31/05/2001 00:00:00,2001-05-31,train,,False
001-59483,https://hudoc.echr.coe.int/eng?i=001-59483,05/06/2001 00:00:00,2001-06-05,train,,False
001-59519,https://hudoc.echr.coe.int/eng?i=001-59519,19/06/2001 00:00:00,2001-06-19,train,,False
001-59520,https://hudoc.echr.coe.int/eng?i=001-59520,19/06/2001 00:00:00,2001-06-19,train,,False
001-59521,https://hudoc.echr.coe.int/eng?i=001-59521,19/06/2001 00:00:00,2001-06-19,train,,False
001-59534,https://hudoc.echr.coe.int/eng?i=001-59534,28/06/2001 00:00:00,2001-06-28,train,,False
001-59535,https://hudoc.echr.coe.int/eng?i=001-59535,28/06/2001 00:00:00,2001-06-28,train,,False
001-59536,https://hudoc.echr.coe.int/eng?i=001-59536,28/06/2001 00:00:00,2001-06-28,train,,False
001-59559,https://hudoc.echr.coe.int/eng?i=001-59559,05/07/2001 00:00:00,2001-07-05,train,,False
001-59562,https://hudoc.echr.coe.int/eng?i=001-59562,10/07/2001 00:00:00,2001-07-10,train,,False
001-59564,https://hudoc.echr.coe.int/eng?i=001-59564,10/07/2001 00:00:00,2001-07-10,train,,False
001-59565,https://hudoc.echr.coe.int/eng?i=001-59565,10/07/2001 00:00:00,2001-07-10,train,,False
001-59587,https://hudoc.echr.coe.int/eng?i=001-59587,12/07/2001 00:00:00,2001-07-12,train,,False
001-59588,https://hudoc.echr.coe.int/eng?i=001-59588,12/07/2001 00:00:00,2001-07-12,train,,False
001-59590,https://hudoc.echr.coe.int/eng?i=001-59590,12/07/2001 00:00:00,2001-07-12,train,,False
001-59592,https://hudoc.echr.coe.int/eng?i=001-59592,17/07/2001 00:00:00,2001-07-17,train,,False
001-59594,https://hudoc.echr.coe.int/eng?i=001-59594,17/07/2001 00:00:00,2001-07-17,train,,False
001-59603,https://hudoc.echr.coe.int/eng?i=001-59603,17/07/2001 00:00:00,2001-07-17,train,,False
001-59604,https://hudoc.echr.coe.int/eng?i=001-59604,20/07/2001 00:00:00,2001-07-20,train,,False
001-59605,https://hudoc.echr.coe.int/eng?i=001-59605,24/07/2001 00:00:00,2001-07-24,train,,False
001-59607,https://hudoc.echr.coe.int/eng?i=001-59607,24/07/2001 00:00:00,2001-07-24,train,,False
001-59608,https://hudoc.echr.coe.int/eng?i=001-59608,24/07/2001 00:00:00,2001-07-24,train,,False
001-59612,https://hudoc.echr.coe.int/eng?i=001-59612,26/07/2001 00:00:00,2001-07-26,train,,False
001-59613,https://hudoc.echr.coe.int/eng?i=001-59613,26/07/2001 00:00:00,2001-07-26,train,,False
001-59614,https://hudoc.echr.coe.int/eng?i=001-59614,26/07/2001 00:00:00,2001-07-26,train,,False
001-59615,https://hudoc.echr.coe.int/eng?i=001-59615,26/07/2001 00:00:00,2001-07-26,train,,False
001-59616,https://hudoc.echr.coe.int/eng?i=001-59616,26/07/2001 00:00:00,2001-07-26,train,,False
001-59621,https://hudoc.echr.coe.int/eng?i=001-59621,02/08/2001 00:00:00,2001-08-02,train,,False
001-59623,https://hudoc.echr.coe.int/eng?i=001-59623,02/08/2001 00:00:00,2001-08-02,train,,False
