itemid,y_amount_eur,y_binary
001-68625,8000.0,1
001-68632,8000.0,1
001-68644,12000.0,1
001-68648,33000.0,1
001-68650,4000.0,1
001-68670,20000.0,1
001-68673,2400.0,1
001-68711,0.0,0
001-68717,3000.0,1
001-68719,761.0,1
001-68721,3000.0,1
001-68723,1850.0,1
001-68732,12000.0,1
001-68734,8000.0,1
001-68736,0.0,0
001-68749,10000.0,1
001-68754,5000.0,1
001-68775,14000.0,1
001-68790,80500.0,1
001-68838,0.0,0
001-68840,0.0,0
001-68842,0.0,0
001-68844,0.0,0
001-68846,0.0,0
001-68862,10000.0,1
001-68882,1000.0,1
001-68884,0.0,0
001-68886,1500.0,1
001-68920,0.0,0
001-68922,3000.0,1
001-68928,6000.0,1
001-68940,8000.0,1
001-68953,0.0,0
001-68956,10800.0,1
001-68959,0.0,0
001-69022,0.0,0
001-69030,3000.0,1
001-69033,2800.0,1
001-69035,4000.0,1
001-69037,4000.0,1
001-69039,5000.0,1
001-69041,8000.0,1
001-69091,1000.0,1
001-69095,0.0,0
001-69116,215000.0,1
001-69120,5000.0,1
001-69126,1360.0,1
001-69131,5500.0,1
001-69133,1000.0,1
001-69139,24500.0,1
001-69161,1000.0,1
001-69165,2000.0,1
001-69167,10000.0,1
001-69196,33500.0,1
001-69202,23500.0,1
001-69204,3500.0,1
001-69206,33500.0,1
001-69208,23500.0,1
001-69210,6000.0,1
001-69212,8000.0,1
001-69214,13500.0,1
001-69216,23500.0,1
001-69236,3000.0,1
001-69239,1000.0,1
001-69243,90000.0,1
001-69261,0.0,0
001-69266,0.0,0
001-69313,4000.0,1
001-69315,6000.0,1
001-69321,3000.0,1
001-69323,0.0,0
001-69354,2000.0,1
001-69356,0.0,0
001-69374,75000.0,1
001-69391,5000.0,1
001-69392,2000.0,1
001-69396,0.0,0
001-69416,1000.0,1
001-69418,1460.0,1
001-69420,1000.0,1
001-69422,0.0,0
001-69424,6000.0,1
001-69428,1500.0,1
001-69465,3000.0,1
001-69471,3000.0,1
001-69457,10000.0,1
001-69529,1000.0,1
001-69571,0.0,0
001-69579,3000.0,1
001-69602,5000.0,1
001-69612,0.0,0
001-69614,0.0,0
001-69616,8000.0,1
001-69629,7500.0,1
001-69630,20000.0,1
001-69632,4500.0,1
001-69634,7000.0,1
001-69636,3000.0,1
001-69638,1500.0,1
001-69672,10000.0,1
001-69705,0.0,0
001-69754,0.0,0
001-69779,2000.0,1
001-69787,5000.0,1
001-69788,0.0,0
001-69800,0.0,0
001-69831,4000.0,1
001-69835,1000.0,1
001-69891,0.0,0
001-69892,1000.0,1
001-69898,8000.0,1
001-69903,500.0,1
001-69906,5000.0,1
001-69908,0.0,0
001-69911,6000.0,1
001-69913,1250.0,1
001-69915,510000.0,1
001-69941,3000.0,1
001-69964,4100.0,1
001-69965,9000.0,1
001-69966,8000.0,1
001-69978,5000.0,1
001-70021,100000.0,1
001-70043,7000.0,1
001-70090,2000.0,1
001-70092,0.0,0
001-70104,0.0,0
001-70114,3000.0,1
001-70116,5000.0,1
001-70132,10000.0,1
001-70134,1500.0,1
001-70136,0.0,0
001-70138,3000.0,1
001-70160,23500.0,1
001-70162,15000.0,1
001-70168,0.0,0
001-70170,12000.0,1
001-70179,0.0,0
001-70181,2560.0,1
001-70182,15000.0,1
001-70183,3000.0,1
001-70186,0.0,0
001-70187,1648.0,1
001-70193,1360.0,1
001-70241,0.0,0
001-70243,4500.0,1
001-70245,2400.0,1
001-70247,9000.0,1
001-70285,5400.0,1
001-70287,4000.0,1
001-70289,3000.0,1
001-70291,1000.0,1
001-70293,0.0,0
001-70377,10000.0,1
001-70356,2520.0,1
001-70357,1920.0,1
001-70358,0.0,0
001-70359,1900.0,1
001-70360,1155.0,1
001-70362,2500.0,1
001-70365,2000.0,1
001-70366,1000.0,1
001-70367,2000.0,1
001-70368,1000.0,1
001-70369,2000.0,1
001-70371,4000.0,1
001-70373,3000.0,1
001-70434,4000.0,1
001-70449,3200.0,1
001-70458,10000.0,1
001-70459,0.0,0
001-70460,12000.0,1
001-70462,4000.0,1
001-70463,15000.0,1
001-70465,2700.0,1
001-70466,3000.0,1
001-70467,1500.0,1
001-70520,7000.0,1
001-70524,6000.0,1
001-70526,1500.0,1
001-70528,4000.0,1
001-70536,6000.0,1
001-70538,0.0,0
001-70579,500.0,1
001-70581,2400.0,1
001-70583,6600.0,1
001-70635,1000.0,1
001-70637,9000.0,1
001-70638,0.0,0
001-70662,8000.0,1
001-70678,6000.0,1
001-70681,0.0,0
001-70683,500.0,1
001-70685,5000.0,1
001-70687,3000.0,1
001-70689,7000.0,1
001-70691,2500.0,1
001-70694,0.0,0
001-70698,5000.0,1
001-70723,3000.0,1
001-70725,900.0,1
001-70727,0.0,0
001-70729,1000.0,1
001-70731,3000.0,1
001-70756,7400.0,1
001-70759,2000.0,1
001-70761,0.0,0
001-70763,1000.0,1
001-70765,0.0,0
001-70767,0.0,0
001-70769,0.0,0
001-70773,500.0,1
001-70816,0.0,0
001-70820,0.0,0
001-70824,0.0,0
001-70826,3000.0,1
001-70837,3000.0,1
001-70839,0.0,0
001-70841,0.0,0
001-70843,2000.0,1
001-70845,1440.0,1
001-70849,0.0,0
001-70855,0.0,0
001-70857,13720.0,1
001-70859,8000.0,1
001-70865,50000.0,1
001-70867,3920.0,1
001-70869,2000.0,1
001-70871,9000.0,1
001-70873,1000.0,1
001-70877,1000.0,1
001-70879,2000.0,1
001-70883,2500.0,1
001-70885,0.0,0
001-70931,0.0,0
001-70963,0.0,0
001-70971,0.0,0
001-70973,20000.0,1
001-71032,1000.0,1
001-71040,2400.0,1
001-71099,0.0,0
001-71112,0.0,0
001-71113,0.0,0
001-71114,0.0,0
001-71115,0.0,0
001-71116,0.0,0
001-71117,0.0,0
001-71118,0.0,0
001-71119,0.0,0
001-71120,0.0,0
001-71121,0.0,0
001-71123,4200.0,1
001-71202,8000.0,1
001-71204,0.0,0
001-71206,3000.0,1
001-71208,30500.0,1
001-71210,3500.0,1
001-71212,3600.0,1
001-71214,6000.0,1
001-71216,0.0,0
001-71220,0.0,0
001-71226,0.0,0
001-71228,2480.0,1
001-71230,1200.0,1
001-71232,400.0,1
001-71234,6500.0,1
001-71297,0.0,0
001-71299,0.0,0
001-71303,6000.0,1
001-71319,2880.0,1
001-71329,3280.0,1
001-71333,2600.0,1
001-71335,8000.0,1
001-71337,2400.0,1
001-71339,2300.0,1
001-71341,4000.0,1
001-71343,0.0,0
001-71349,2720.0,1
001-71351,4700.0,1
001-71357,1640.0,1
001-71437,0.0,0
001-71439,8000.0,1
001-71441,1000.0,1
001-71451,2000.0,1
001-71461,500.0,1
001-71463,2000.0,1
001-71465,4500.0,1
001-71467,3000.0,1
001-71469,14000.0,1
001-71471,4000.0,1
001-71473,2000.0,1
001-71498,0.0,0
001-71507,3000.0,1
001-71552,12000.0,1
001-71555,10000.0,1
001-71558,0.0,0
001-71574,4000.0,1
001-192010,0.0,0
001-71590,1480.0,1
001-71592,2040.0,1
001-71594,20000.0,1
001-71597,3800.0,1
001-71599,1840.0,1
001-71603,0.0,0
001-71607,1500.0,1
001-71609,1000.0,1
001-71611,2720.0,1
001-71613,0.0,0
001-71615,1600.0,1
001-71619,0.0,0
001-71621,1400.0,1
001-71623,1000.0,1
001-71625,0.0,0
001-71627,5000.0,1
001-71629,1720.0,1
001-71633,0.0,0
001-71635,4500.0,1
001-71639,2400.0,1
001-71671,15000.0,1
001-71673,3000.0,1
001-71677,3000.0,1
001-71679,1500.0,1
001-71681,8000.0,1
001-71683,1500.0,1
001-71738,4500.0,1
001-71740,4000.0,1
001-71742,2440.0,1
001-71747,0.0,0
001-71805,2000.0,1
001-71813,0.0,0
001-71815,10000.0,1
001-71817,0.0,0
001-71819,3300.0,1
001-71938,0.0,0
001-71940,8545.0,1
001-71942,2000.0,1
001-71944,750.0,1
001-71946,6000.0,1
001-71948,0.0,0
001-71950,10000.0,1
001-72015,0.0,0
001-71983,5000.0,1
001-72035,2000.0,1
001-72037,1500.0,1
001-72039,1640.0,1
001-72048,1800.0,1
001-72050,3100.0,1
001-72090,0.0,0
001-72093,0.0,0
001-72098,35000.0,1
001-72111,10000.0,1
001-72113,4000.0,1
001-72114,17428.0,1
001-72146,10000.0,1
001-72154,0.0,0
001-72156,3000.0,1
001-72158,2600.0,1
001-72160,10000.0,1
001-72164,0.0,0
001-72166,120000.0,1
001-72197,2700.0,1
001-72199,2800.0,1
001-72201,2000.0,1
001-72203,829.0,1
001-72205,0.0,0
001-72207,0.0,0
001-72209,829.0,1
001-72211,1000.0,1
001-72216,0.0,0
001-72234,4000.0,1
001-72236,20000.0,1
001-72238,4000.0,1
001-72239,4000.0,1
001-72240,12000.0,1
001-72241,48000.0,1
001-72246,6000.0,1
001-72257,3000.0,1
001-72264,4000.0,1
001-72272,9000.0,1
001-72274,2500.0,1
001-72289,1000.0,1
001-72295,2000.0,1
001-72365,0.0,0
001-72346,0.0,0
001-72348,3450.0,1
001-72350,10000.0,1
001-72352,11200.0,1
001-72354,8000.0,1
001-72475,3600.0,1
001-72477,0.0,0
001-72479,10000.0,1
001-72481,2000.0,1
001-72521,0.0,0
001-72544,1500.0,1
001-72549,30000.0,1
001-72578,0.0,0
001-72580,2000.0,1
001-72582,757.0,1
001-72584,25000.0,1
001-72586,2400.0,1
001-72588,9000.0,1
001-72590,0.0,0
001-72592,0.0,0
001-72594,1800.0,1
001-72629,0.0,0
001-72633,15000.0,1
001-72638,4500.0,1
001-72640,8000.0,1
001-72660,2500.0,1
001-72662,3000.0,1
001-72664,0.0,0
001-72680,8000.0,1
001-72698,0.0,0
001-72700,35000.0,1
001-72702,4800.0,1
001-72704,3000.0,1
001-72706,3000.0,1
001-72710,6400.0,1
001-72712,2000.0,1
001-72713,2000.0,1
001-72714,3200.0,1
001-72715,3200.0,1
001-72716,2400.0,1
001-72717,6400.0,1
001-72728,1200.0,1
001-72800,2000.0,1
001-72804,9000.0,1
001-72854,5000.0,1
001-72858,0.0,0
001-72864,0.0,0
001-72866,4000.0,1
001-72875,4000.0,1
001-72878,7000.0,1
001-72881,2500.0,1
001-72886,10000.0,1
001-72888,500.0,1
001-72890,6000.0,1
001-72896,1000.0,1
001-72925,8400.0,1
001-72929,6300.0,1
001-72930,12800.0,1
001-72931,4100.0,1
001-72932,6300.0,1
001-72933,11400.0,1
001-72934,5000.0,1
001-72950,6500.0,1
001-72960,2400.0,1
001-72970,1000.0,1
001-72971,2000.0,1
001-72972,4800.0,1
001-72973,8000.0,1
001-72974,1200.0,1
001-72975,4800.0,1
001-72976,4800.0,1
001-72977,3200.0,1
001-72978,0.0,0
001-72979,2500.0,1
001-72980,1200.0,1
001-72983,1200.0,1
001-72984,2400.0,1
001-72985,6400.0,1
001-72986,5600.0,1
001-72987,2400.0,1
001-72988,2400.0,1
001-73012,20000.0,1
001-73014,0.0,0
001-73018,2000.0,1
001-73025,8000.0,1
001-73033,930.0,1
001-73040,20000.0,1
001-73062,0.0,0
001-73081,5000.0,1
001-73083,2500.0,1
001-73107,1200.0,1
001-73108,9600.0,1
001-73109,3200.0,1
001-73110,3200.0,1
001-73111,1000.0,1
001-73112,2000.0,1
001-73113,2000.0,1
001-73114,4000.0,1
001-73115,3200.0,1
001-73116,1200.0,1
001-73128,2000.0,1
001-73131,3200.0,1
001-73139,1200.0,1
001-73140,2000.0,1
001-73141,1200.0,1
001-73142,4800.0,1
001-73143,2400.0,1
001-73144,1000.0,1
001-73145,1000.0,1
001-73146,3500.0,1
001-73158,0.0,0
001-73164,8000.0,1
001-73169,0.0,0
001-73171,8000.0,1
001-73173,0.0,0
001-73175,2000.0,1
001-73179,2500.0,1
001-73181,8000.0,1
001-73183,3000.0,1
001-73185,3900.0,1
001-73187,0.0,0
001-73189,8000.0,1
001-73196,0.0,0
001-73219,1200.0,1
001-73244,2000.0,1
001-73245,4800.0,1
001-73246,1000.0,1
001-73247,3900.0,1
001-73248,2400.0,1
001-73249,2000.0,1
001-73251,1200.0,1
001-73252,2000.0,1
001-73253,4800.0,1
001-73254,1200.0,1
001-73255,1200.0,1
001-73256,6400.0,1
001-73257,12800.0,1
001-73258,3200.0,1
001-73259,5600.0,1
001-73260,6400.0,1
001-73261,1000.0,1
001-73262,1000.0,1
001-73263,2400.0,1
001-73264,1200.0,1
001-73265,4000.0,1
001-73266,1200.0,1
001-73291,0.0,0
001-73294,1000.0,1
001-73297,1000.0,1
001-73321,0.0,0
001-73325,1800.0,1
001-73331,0.0,0
001-73365,4000.0,1
001-73367,9000.0,1
001-75101,0.0,0
001-75104,2000.0,1
001-75107,2000.0,1
001-75144,1000.0,1
001-75148,171000.0,1
001-75150,1000.0,1
001-75152,3000.0,1
001-75155,8000.0,1
001-75160,12000.0,1
001-75168,10000.0,1
001-75189,0.0,0
001-75137,14000.0,1
001-75213,0.0,0
001-75221,0.0,0
001-75224,1000.0,1
001-75234,3200.0,1
001-75235,3200.0,1
001-75236,1200.0,1
001-75237,1200.0,1
001-75238,1200.0,1
001-75239,6400.0,1
001-75240,3200.0,1
001-75241,6400.0,1
001-75242,1200.0,1
001-75243,8000.0,1
001-75244,1200.0,1
001-75245,3200.0,1
001-75246,1200.0,1
001-75247,1000.0,1
001-75248,3200.0,1
001-75258,3200.0,1
001-75259,3200.0,1
001-75260,6400.0,1
001-75261,1200.0,1
001-75262,12800.0,1
001-75263,5600.0,1
001-75264,3200.0,1
001-75265,3200.0,1
001-75311,1500.0,1
001-75315,1500.0,1
001-75317,1000.0,1
001-75327,2000.0,1
001-75303,3600.0,1
001-75305,1000.0,1
001-75337,10000.0,1
001-75422,13895.0,1
001-75423,8000.0,1
001-75452,9000.0,1
001-75454,0.0,0
001-75456,4500.0,1
001-75458,13000.0,1
001-75460,2000.0,1
001-75466,8000.0,1
001-75468,8000.0,1
001-75527,3000.0,1
001-75531,1000.0,1
001-75533,0.0,0
001-75437,0.0,0
001-75480,3000.0,1
001-75558,840.0,1
001-75562,0.0,0
001-75565,18000.0,1
001-75571,3200.0,1
001-75573,2000.0,1
001-75575,3200.0,1
001-75577,1200.0,1
001-75579,6400.0,1
001-75581,3200.0,1
001-75583,800.0,1
001-75585,1500.0,1
001-75589,2000.0,1
001-75593,2400.0,1
001-75601,4000.0,1
001-75604,4800.0,1
001-75606,4000.0,1
001-75608,3200.0,1
001-75610,4800.0,1
001-75612,2400.0,1
001-75614,4000.0,1
001-75618,800.0,1
001-75620,2400.0,1
001-75627,3000.0,1
001-75629,4200.0,1
001-75631,1800.0,1
001-75637,810.0,1
001-75640,1200.0,1
001-75642,2000.0,1
001-75644,2000.0,1
001-75646,16000.0,1
001-75591,27000.0,1
001-75688,15000.0,1
001-75689,10000.0,1
001-75692,0.0,0
001-75694,600.0,1
001-75698,1500.0,1
001-75712,6000.0,1
001-75715,4000.0,1
001-75722,1500.0,1
001-75725,4100.0,1
001-75727,5000.0,1
001-75731,1800.0,1
001-75734,8000.0,1
001-75740,2320.0,1
001-75823,3000.0,1
001-75826,5000.0,1
001-75827,2800.0,1
001-75831,1600.0,1
001-75834,4000.0,1
001-75837,2500.0,1
001-75840,0.0,0
001-75842,806.0,1
001-75845,3900.0,1
001-75888,0.0,0
001-75890,1500.0,1
001-75892,1000.0,1
001-75894,0.0,0
001-75898,2800.0,1
001-75900,3000.0,1
001-75927,2400.0,1
001-75968,0.0,0
001-75970,20000.0,1
001-75972,2000.0,1
001-75974,3420.0,1
001-75976,4500.0,1
001-75980,3000.0,1
001-76015,13000.0,1
001-76064,4800.0,1
001-76066,20000.0,1
001-76068,21800.0,1
001-76074,2000.0,1
001-76076,2000.0,1
001-76078,2000.0,1
001-76085,2500.0,1
001-76088,2000.0,1
001-76092,0.0,0
001-76094,6400.0,1
001-76097,1000.0,1
001-76098,0.0,0
001-76100,3000.0,1
001-76104,600.0,1
001-76114,3000.0,1
001-76120,4000.0,1
001-76122,1000.0,1
001-76123,1000.0,1
001-76124,2400.0,1
001-76125,4000.0,1
001-76126,6400.0,1
001-76127,2400.0,1
001-76128,5600.0,1
001-76135,0.0,0
001-76139,5000.0,1
001-76143,0.0,0
001-76152,800.0,1
001-76169,0.0,0
001-76170,1250.0,1
001-76179,4500.0,1
001-76254,1000.0,1
001-76267,2000.0,1
001-76270,28800.0,1
001-76293,1200.0,1
001-76295,40000.0,1
001-76297,0.0,0
001-76300,2000.0,1
001-76303,0.0,0
001-76307,10000.0,1
001-76311,3400.0,1
001-76313,4800.0,1
001-76321,0.0,0
001-76323,2700.0,1
001-76325,2700.0,1
001-76326,2400.0,1
001-76329,2700.0,1
001-76331,2700.0,1
001-76333,1600.0,1
001-76335,0.0,0
001-76337,2400.0,1
001-76339,2700.0,1
001-76341,25000.0,1
001-76343,5000.0,1
001-76412,0.0,0
001-76445,10000.0,1
001-76447,3000.0,1
001-76449,7000.0,1
001-76451,1000.0,1
001-76455,0.0,0
001-76457,1500.0,1
001-76459,4200.0,1
001-76463,6000.0,1
001-76467,1000.0,1
001-76487,1500.0,1
001-76491,0.0,0
001-76493,35000.0,1
001-76495,0.0,0
001-76497,0.0,0
001-76499,10000.0,1
001-76501,0.0,0
001-76505,0.0,0
001-76545,4800.0,1
001-76547,3200.0,1
001-76548,1200.0,1
001-76627,2000.0,1
001-76631,3000.0,1
001-76636,2000.0,1
001-76641,3500.0,1
001-76677,5000.0,1
001-76684,3000.0,1
001-76687,3500.0,1
001-76694,3600.0,1
001-76696,2000.0,1
001-76699,9432.0,1
001-76705,6000.0,1
001-76710,600.0,1
001-76712,800.0,1
001-76716,2000.0,1
001-76721,9100.0,1
001-76723,2300.0,1
001-76725,800.0,1
001-76727,400.0,1
001-76728,400.0,1
001-76729,600.0,1
001-76730,600.0,1
001-76731,1000.0,1
001-76756,3500.0,1
001-76758,4500.0,1
001-76760,6000.0,1
001-76764,4750.0,1
001-76890,0.0,0
001-76892,4500.0,1
001-76896,0.0,0
001-76942,9000.0,1
001-76947,0.0,0
001-76948,2400.0,1
001-76950,1000.0,1
001-76956,8000.0,1
001-76964,0.0,0
001-76987,5000.0,1
001-76991,5500.0,1
001-76993,3000.0,1
001-77046,1000.0,1
001-77050,5200.0,1
001-77052,0.0,0
001-77056,3100.0,1
001-77062,500.0,1
001-77066,0.0,0
001-77072,0.0,0
001-77036,7350.0,1
001-77038,10000.0,1
001-77040,0.0,0
001-77042,2000.0,1
001-77044,2400.0,1
001-77082,4500.0,1
001-77249,10000.0,1
001-77251,1000.0,1
001-77253,5000.0,1
001-77255,4400.0,1
001-77261,4400.0,1
001-77263,4000.0,1
001-77265,4000.0,1
001-77267,0.0,0
001-77269,0.0,0
001-77270,0.0,0
001-77274,1000.0,1
001-77311,7000.0,1
001-77313,5000.0,1
001-77315,2500.0,1
001-77317,4000.0,1
001-77319,4200.0,1
001-77323,0.0,0
001-77325,5000.0,1
001-77327,5000.0,1
001-77388,4000.0,1
001-77390,1000.0,1
001-77392,2000.0,1
001-77396,220000.0,1
001-77398,2600.0,1
001-77400,3000.0,1
001-77404,1200.0,1
001-77420,0.0,0
001-77492,2000.0,1
001-77496,2500.0,1
001-77498,3000.0,1
001-77522,10000.0,1
001-77557,1600.0,1
001-77559,3000.0,1
001-77561,3500.0,1
001-77563,900.0,1
001-77565,1200.0,1
001-77567,2000.0,1
001-77576,4000.0,1
001-77578,6000.0,1
001-77580,20000.0,1
001-77651,2000.0,1
001-77657,0.0,0
001-77661,0.0,0
001-77666,6000.0,1
001-77668,7000.0,1
001-77670,8000.0,1
001-77672,2000.0,1
001-77674,0.0,0
001-77688,24500.0,1
001-77690,4000.0,1
001-77692,12000.0,1
001-77698,2000.0,1
001-77738,8000.0,1
001-77740,3000.0,1
001-77743,6500.0,1
001-77747,1500.0,1
001-77749,4000.0,1
001-77751,0.0,0
001-77753,6000.0,1
001-77755,9000.0,1
001-77759,2150.0,1
001-77778,10000.0,1
001-77780,3200.0,1
001-77782,0.0,0
001-77785,12000.0,1
001-77786,5000.0,1
001-77791,0.0,0
001-77796,1000.0,1
001-77802,5900.0,1
001-77805,4200.0,1
001-77817,3900.0,1
001-77819,0.0,0
001-77821,3000.0,1
001-77827,0.0,0
001-77829,0.0,0
001-77831,2000.0,1
001-77833,0.0,0
001-77835,3100.0,1
001-77837,2000.0,1
001-77843,0.0,0
001-77846,1815.0,1
001-77850,25000.0,1
001-77852,1000.0,1
001-77856,6000.0,1
001-77858,3500.0,1
001-77912,500.0,1
001-77917,1500.0,1
001-77919,2000.0,1
001-77926,64000.0,1
001-77932,70000.0,1
001-77934,4800.0,1
001-77936,5000.0,1
001-77940,2300.0,1
001-77949,1300.0,1
001-77953,2700.0,1
001-77957,1800.0,1
001-77959,0.0,0
001-77986,6000.0,1
001-77988,2000.0,1
001-77995,2000.0,1
001-77997,6000.0,1
001-78034,1500.0,1
001-78040,500.0,1
001-78044,500.0,1
001-78053,1000.0,1
001-78060,4800.0,1
001-78062,0.0,0
001-78064,3000.0,1
001-78101,20000.0,1
001-78151,2000.0,1
001-78153,1500.0,1
001-78157,0.0,0
001-78163,2500.0,1
001-78167,1000.0,1
001-78211,1400.0,1
001-78213,1100.0,1
001-78215,9600.0,1
001-78219,2100.0,1
001-78221,2100.0,1
001-78223,1200.0,1
001-78229,2700.0,1
001-78231,1300.0,1
001-78233,2000.0,1
001-78236,500.0,1
001-78242,0.0,0
001-78245,2600.0,1
001-78249,0.0,0
001-78251,0.0,0
001-78253,1400.0,1
001-78279,0.0,0
001-78281,3000.0,1
001-78283,0.0,0
001-78289,2000.0,1
001-78291,30000.0,1
001-78295,0.0,0
001-78302,1800.0,1
001-78330,0.0,0
001-78369,20000.0,1
001-78371,0.0,0
001-78373,1000.0,1
001-78375,4800.0,1
001-78377,9600.0,1
001-78379,1200.0,1
001-78381,0.0,0
001-78383,1000.0,1
001-78385,800.0,1
001-78387,5200.0,1
001-78391,0.0,0
001-78393,2000.0,1
001-78397,1200.0,1
001-78399,4000.0,1
001-78404,800.0,1
001-78406,421.0,1
001-78408,3000.0,1
001-78410,10000.0,1
001-78412,1300.0,1
001-78414,1010.0,1
001-78418,630.0,1
001-78420,3000.0,1
001-78423,5000.0,1
001-78425,15000.0,1
001-78429,0.0,0
001-78431,2000.0,1
001-78433,7000.0,1
001-78435,2000.0,1
001-78437,2000.0,1
001-78439,2600.0,1
001-78441,3500.0,1
001-78443,5000.0,1
001-78447,1200.0,1
001-78522,2300.0,1
001-78524,2600.0,1
001-78526,1000.0,1
001-78528,1800.0,1
001-78530,2300.0,1
001-78534,800.0,1
001-78537,2100.0,1
001-78539,2000.0,1
001-78547,1300.0,1
001-78549,6240.0,1
001-78551,1300.0,1
001-78553,1280.0,1
001-78555,800.0,1
001-78561,0.0,0
001-78568,1000.0,1
001-78569,1000.0,1
001-78571,0.0,0
001-78574,1000.0,1
001-78591,25000.0,1
001-78595,600.0,1
001-78623,0.0,0
001-78562,5000.0,1
001-78566,1500.0,1
001-78573,1000.0,1
001-78578,2000.0,1
001-78580,500.0,1
001-78583,500.0,1
001-78587,4500.0,1
001-78602,1000.0,1
001-78603,0.0,0
001-78604,5000.0,1
001-78605,2000.0,1
001-78606,0.0,0
001-78765,1700.0,1
001-78794,2000.0,1
001-78796,0.0,0
001-78798,2500.0,1
001-78807,1200.0,1
001-78821,800.0,1
001-78836,1200.0,1
001-78838,1800.0,1
001-78849,1500.0,1
001-78851,4200.0,1
001-78870,1500.0,1
001-78876,2000.0,1
001-78890,0.0,0
001-78898,4000.0,1
001-78902,5400.0,1
001-78929,1800.0,1
001-78943,0.0,0
001-78944,2600.0,1
001-78946,10000.0,1
001-78948,2500.0,1
001-78950,6200.0,1
001-78952,7000.0,1
001-78954,0.0,0
001-78956,800.0,1
001-78958,1300.0,1
001-78960,4800.0,1
001-78962,1000.0,1
001-78964,800.0,1
001-78966,3315.0,1
001-78968,1000.0,1
001-78972,1000.0,1
001-78974,1000.0,1
001-78978,10000.0,1
001-78982,30000.0,1
001-78986,0.0,0
001-79008,0.0,0
001-79010,2000.0,1
001-79012,0.0,0
001-79017,1000.0,1
001-79030,0.0,0
001-79032,2000.0,1
001-79038,2000.0,1
001-79040,0.0,0
001-79042,0.0,0
001-79044,3600.0,1
001-79047,0.0,0
001-79050,8000.0,1
001-79053,10000.0,1
001-79107,8000.0,1
001-79109,70000.0,1
001-79123,7000.0,1
001-79125,0.0,0
001-79129,4000.0,1
001-79131,20000.0,1
001-79133,2000.0,1
001-79134,2000.0,1
001-79141,1500.0,1
001-79142,900.0,1
001-79145,1400.0,1
001-79148,0.0,0
001-79153,500.0,1
001-79156,1200.0,1
001-79158,1600.0,1
001-79160,5000.0,1
001-79067,2000.0,1
001-79069,4800.0,1
001-79071,10000.0,1
001-79194,6000.0,1
001-79213,0.0,0
001-79233,4900.0,1
001-79241,3900.0,1
001-79243,3000.0,1
001-79245,0.0,0
001-79265,2400.0,1
001-79267,2000.0,1
001-79273,3500.0,1
001-79288,1200.0,1
001-79293,4800.0,1
001-79299,1400.0,1
001-79301,4000.0,1
001-79303,1500.0,1
001-79306,2400.0,1
001-79312,0.0,0
001-79314,3000.0,1
001-79316,3000.0,1
001-79318,3000.0,1
001-79320,2700.0,1
001-79322,3000.0,1
001-79324,3000.0,1
001-79326,3000.0,1
001-79329,6000.0,1
001-79334,0.0,0
001-79342,0.0,0
001-79344,1000.0,1
001-79346,1500.0,1
001-79352,0.0,0
001-79375,2000.0,1
001-79381,1600.0,1
001-79383,1600.0,1
001-79387,1600.0,1
001-79394,2000.0,1
001-79396,5000.0,1
001-79398,12000.0,1
001-79400,2300.0,1
001-79413,1600.0,1
001-79415,0.0,0
001-79427,3000.0,1
001-79429,1600.0,1
001-79432,0.0,0
001-79434,0.0,0
001-79436,0.0,0
001-79440,3000.0,1
001-79442,3100.0,1
001-79446,3000.0,1
001-79448,3100.0,1
001-79450,0.0,0
001-79464,0.0,0
001-79470,0.0,0
001-79472,2000.0,1
001-79474,0.0,0
001-79476,0.0,0
001-79478,0.0,0
001-79480,0.0,0
001-79482,0.0,0
001-79484,5000.0,1
001-79486,4000.0,1
001-79501,1500.0,1
001-79505,6000.0,1
001-79507,1000.0,1
001-79562,0.0,0
001-79564,3000.0,1
001-79570,3000.0,1
001-79572,0.0,0
001-79574,4000.0,1
001-79591,0.0,0
001-79593,0.0,0
001-79597,1200.0,1
001-79579,3000.0,1
001-79583,0.0,0
001-79585,25000.0,1
001-79602,20000.0,1
001-79604,0.0,0
001-79606,10000.0,1
001-79608,6000.0,1
001-79646,3600.0,1
001-79653,1500.0,1
001-79655,1500.0,1
001-79659,0.0,0
001-79713,1500.0,1
001-79715,9000.0,1
001-79719,3000.0,1
001-79741,10000.0,1
001-79747,9000.0,1
001-79751,0.0,0
001-79765,2000.0,1
001-79767,2500.0,1
001-79769,15000.0,1
001-79795,6000.0,1
001-79800,2000.0,1
001-79806,2400.0,1
001-79812,25000.0,1
001-79879,4000.0,1
001-79887,4000.0,1
001-79889,0.0,0
001-79910,15000.0,1
001-79912,1000.0,1
001-79914,8400.0,1
001-79916,0.0,0
001-79943,2400.0,1
001-79952,2000.0,1
001-79955,15000.0,1
001-79964,300.0,1
001-79968,2600.0,1
001-79970,3000.0,1
001-79992,0.0,0
001-79996,3000.0,1
001-80006,3000.0,1
001-80019,1200.0,1
001-80025,50000.0,1
001-80038,10000.0,1
001-80042,2400.0,1
001-80044,19500.0,1
001-80047,0.0,0
001-80049,2000.0,1
001-80050,3000.0,1
001-80061,0.0,0
001-80063,3750.0,1
001-80073,0.0,0
001-80075,4000.0,1
001-80077,12000.0,1
001-80079,2500.0,1
001-80081,10000.0,1
001-80083,1000.0,1
001-80085,2000.0,1
001-80087,1200.0,1
001-80089,3000.0,1
001-80091,2400.0,1
001-80093,700.0,1
